FID,UUID,longitude,latitude,UUID_1,RECID,CREATEDATE,DISPORDER,SOIL_CONSI,BEDROCK_LI,BEDROCK_ER,BEDROCK_AT,BEDROCK_DE,STABLE_DEG,VARIATION_,AGGREGATE_,AGGREGATE1,AGGREGAT_1,AGGREGAT_2,AGGREGAT_3,AGGREGAT_4,AGGREGAT_5,AGGREGAT_6,AGGREGAT_7,DEAD_NUBER,DESTROY_HO,DESTROY_RO,DESTROY_CA,DANGER_LEV,DIRECT_LOS,INDIRECT_L,OTHER_DAMA,DISASTER_L,HARM_OBJEC,THREATEN_P,THREATEN_1,THREATEN_O,MONITOR_SU,PREVENTION,PHOTO_CODE,MAP_FLAG,COLLAPSE_I,MINE_SURVE,HAPPEN_DAT,HAPPEN_FLA,LONGTITUDE,LATITUDE,TOP_EVEVAT,BUTTOM_EVE,SLOPE_TYPE,COLLAPSE_T,STRATUM_ER,STRATUM_LI,ATTITUDE,TECTONIC_P,EARTHQUAKE,MICRO_LAND,LAND_USE_T,DISTRIBUTE,SLOPE_HEIG,SLOPE_LENG,SLOPE_WIDT,THICK,VOLUME,SCALE_LEVE,GRADIENT,ASPECT,ROCK_TEXTU,ROCK_THICK,YTLXZS,ROCK_LINPI,BELT_DEPTH,UNLOAD_FIS,SOIL_NAME,SOIL_COMPA,BCSM,POUMT,CZ1,JDF,JDM,WDF,WDM,POUMT_FILE,PMTX_FILEI,PMTX,YWBH,MEMO,RECID_NAME
10,DBD5E54EDF4A46CBAE8FEDC2F0657976,112.821111000000000,37.366667000000000,DBD5E54EDF4A46CBAE8FEDC2F0657976,10000458,2018/3/20 0:00:00,6, ,砂泥岩,C3t,40∠25,3.000000000000000,"2,0,0","2,0,0",3.000000000000000,5.000000000000000,2.000000000000000,30.000000000000000,20.000000000000000,220.000000000000000,"3,0,0,0","2,0,0","2,0,0", , ,0.000000000000000, ,"0,0,0,0",0.000000000000000, , ,"0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",0,6.000000000000000,"1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","1,0,0,0","1,6,0,0,0,0",BT06,"1,0", , ,2018/8/1 0:00:00,发生,37,112,1161.000000000000000,1120.000000000000000,自然岩质,滑移式,C3t,砂泥岩,40,杜儿坪断层上盘,8,"2,0,0,0","0,0,0,0,0,0",1130,41.000000000000000,60.000000000000000,80.000000000000000,1.500000000000000,6000.000000000000000,"4,0,0,0",75.000000000000000,220.000000000000000,"2,0,0,0",10.000000000000000,2.000000000000000,1*0.5*0.3,4.000000000000000,3.000000000000000,粉土,"2,0,0,0", ,BT06 (2).jpg,25,49,16,22,00,6b1f792f4ce545e791a9a71e18262a4a,7ad363b8cfd245c98c762ddb8d0e97db,BT06 (2).jpg,BT06,与野外调查表一致,焦煤集团杜儿坪煤矿
11,9AF4A47FEB7847528A6E00E9622EDB7B,112.537443999999990,35.811472000000002,9AF4A47FEB7847528A6E00E9622EDB7B,10000508,2018/3/21 0:00:00,3,中等, , , ,0.000000000000000,"2,0,0","3,0,0",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,"0,0,0,0","0,0,0","0,0,0", , ,0.000000000000000, ,"4,0,0,0",0.000000000000000, , ,"0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",1,35.000000000000000,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","1,0,0,0","4,0,0,0,0,0",4770、4771、4772、4773、4774、5260、5261,"1,0", , ,,隐患,35,112,777.000000000000000,770.000000000000000,人工土质,倾倒式,Q4,亚黏土, , , ,"2,0,0,0","4,0,0,0,0,0",770～777,7.000000000000000,7.000000000000000,16.000000000000000,1.100000000000000,106.000000000000000,"4,0,0,0",85.000000000000000,246.000000000000000,"0,0,0,0",0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000,亚黏土,"2,0,0,0", ,BD045-2_副本1.jpg, ,32,14.80,48,41.30,ba77d39a8b0c48e19b509effa77de7e7,c35c6ec4df684fc49dcb129d89fee596,BD045-2_副本.jpg,BD045,该崩塌隐患位于夏匠村东约250m，村民沿河谷一侧岸坡切坡修建养殖棚形成黄土土质边坡，边坡顶部局部可见临空面，竖向裂隙发育，养殖棚距坡脚2m，主要威胁对象为养殖人员、牲畜。,兰花集团北岩矿
12,BFB35D32892F4C19B126B0B23A3E30D4,111.976111000000000,36.698611000000000,BFB35D32892F4C19B126B0B23A3E30D4,10000661,2018/6/5 0:00:00,27, , , , ,0.000000000000000,"2,0,0","3,0,0",15.000000000000000,60.000000000000000,3.500000000000000,3200.000000000000000,20.000000000000000,265.000000000000000,"1,0,0,0","2,0,0","3,0,0", , ,0.000000000000000, ,"3,0,0,0",0.000000000000000, , ,"4,0,0,0","i,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",3,50.000000000000000,"6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","1,0,0,0","1,0,0,0,0,0",LD322BT（1-3）,"1,0", , ,,隐患,36,111,975.000000000000000,895.000000000000000,自然岩质,拉裂式,Q2,粉质粘土,350, ,8,"2,0,0,0","2,0,0,0,0,0",915-960,45.000000000000000,55.000000000000000,40.000000000000000,0.500000000000000,1100.000000000000000,"4,0,0,0",47.000000000000000,255.000000000000000,"2,0,0,0",1.500000000000000,1.000000000000000,2*1.5*1.5,0.000000000000000,1.500000000000000, ,"0,0,0,0", ,两渡矿区-LD322BT-2017.4.23  (2)_看图王(1).jpg,3,58,34,41,55,86f8ef7335b744718bf77ee5223da017,bec644f92b834605b224955460208022,两渡矿区-LD322BT-2017.4.23  (2)_看图王.jpg,LD322BT,位于鑫荣耐火材料厂东侧，自然高陡岩质边坡，实地调查发现，中上部砂岩泥岩互层，中-强度风化，受1组垂向结构面控制砂岩切割强烈，大量松散物堆积于坡面，易发生崩落，威胁厂房行人,汾西矿业两渡煤矿
13,23004A1052B14695A705DDC9743106FC,113.947361000000000,37.363694000000002,23004A1052B14695A705DDC9743106FC,10000581,2018/4/2 0:00:00,9, , , , ,0.000000000000000,"2,0,0","2,0,0",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,"0,0,0,0","0,0,0","0,0,0",0,0,0.000000000000000,0,"4,0,0,0",0.000000000000000,0, ,"4,0,0,0","c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",0,1.600000000000000,"c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","1,0,0,0","6,0,0,0,0,0",0022-0026,"1,0", , ,,隐患,37,113,1231.000000000000000,1228.000000000000000,自然岩质,倾倒式,砂泥岩互层,P2S3, ,褶皱翼部,6,"1,0,0,0","4,0,0,0,0,0",1228-1231,3.000000000000000,1.000000000000000,25.000000000000000,3.000000000000000,75.000000000000000,"4,0,0,0",88.000000000000000,161.000000000000000,"1,0,0,0",3.000000000000000,2.000000000000000,6*3*2,2.000000000000000,2.000000000000000, ,"0,0,0,0", ,8962-2.jpg, ,56,50.5,21,49.3,b1d189aa80d14632b8e8dc6cda6704c0,e4a8b1cec09140899a1c629b1dd371b5,8962-1.jpg,B216,1.该点位于低山顶部陡坡。2.基岩为灰白色中厚砂夹泥岩3.植被以乔木灌木为主覆盖率60%。4岩质潜在崩塌，宽25m，高3m，坡面凹型，坡度88度，局部延节理剥落，堆积于坡脚，威胁坡脚公路,国阳新能一矿
14,903B3864853C4BE79FAB1F66A1D6FE61,113.945888999999990,37.356028000000002,903B3864853C4BE79FAB1F66A1D6FE61,10000581,2018/4/2 0:00:00,14, , , , ,0.000000000000000,"2,0,0","2,0,0",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,"0,0,0,0","0,0,0","0,0,0",0,0,0.000000000000000,0,"4,0,0,0",0.000000000000000,0, ,"0,0,0,0","1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",0,0.200000000000000,"9,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","1,0,0,0","6,0,0,0,0,0",0010-0016,"1,0", , ,,隐患,37,113,1179.000000000000000,1174.000000000000000,自然岩质,倾倒式,P2S3,砂泥岩互层, ,褶皱翼部,6,"1,0,0,0","4,0,0,0,0,0",1174-1179,5.000000000000000,1.000000000000000,60.000000000000000,5.000000000000000,300.000000000000000,"4,0,0,0",85.000000000000000,65.000000000000000,"1,0,0,0",5.000000000000000,2.000000000000000,3*2*1.5,4.000000000000000,4.000000000000000, ,"0,0,0,0", ,8962-2.jpg, ,56,45.2,21,21.7,62311da78a5147efb230a6c51dbf4be6,3492228a64814d53954f4fe437984420,8962-1.jpg,B213,1.该点位于低山中上部陡坡。2.基岩为灰白色中厚砂夹泥岩3.植被以灌木为主覆盖率10%。4岩质潜在崩塌，宽60m，高5m，坡面凹型，坡度85度，发育两组节理，延节理拉裂发育，威胁坡脚耕地土路,国阳新能一矿
15,0DB0FC31F2D842FA92144D70A13014EC,113.011944000000000,40.107222000000000,0DB0FC31F2D842FA92144D70A13014EC,10000586,2018/4/2 0:00:00,1,硬塑,砂岩,J2y, ,0.000000000000000,"2,0,0","1,0,0",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,"0,0,0,0","0,0,0","0,0,0", , ,0.000000000000000, ,"4,0,0,0",0.000000000000000, , ,"0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",2,30.000000000000000,"5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","1,0,0,0","4,0,0,0,0,0",074；075；076；078；079；080,"1,0", , ,,隐患,40,113,1184.000000000000000,1146.000000000000000,人工土质,倾倒式,Q3,黄土, , ,8,"1,0,0,0","4,0,0,0,0,0",1146-1184,38.000000000000000,40.000000000000000,120.000000000000000,3.000000000000000,13680.000000000000000,"3,0,0,0",80.000000000000000,230.000000000000000,"0,0,0,0",0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000,黄土,"2,0,0,0", ,Y014Po.jpg, ,00,43,06,26,dd7acf84c60e479c89ef0cba9f36edac,1ed1cac56c784b1bb2367892413eb25c,Y014ping.jpg,Y014,坡顶有草地，植被较少，可见裂缝及落水洞发育，威胁坡脚房屋及居民。坡体目前正在治理中,大同煤矿集团永定庄煤业
16,6CC0B8855FF74F1BBFAF364E45B49A97,112.820278000000000,37.365278000000004,6CC0B8855FF74F1BBFAF364E45B49A97,10000458,2018/3/26 0:00:00,8, , , , ,0.000000000000000,"0,0,0","0,0,0",30.000000000000000,8.000000000000000,6.000000000000000,100.000000000000000,30.000000000000000,28.000000000000000,"3,0,0,0","0,0,0","0,0,0", , ,0.000000000000000, ,"4,0,0,0",0.000000000000000, , ,"0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",0,6.000000000000000,"1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","1,0,0,0","1,6,0,0,0,0",BT08,"1,0", , ,2013/8/1 0:00:00,发生,37,112,1198.000000000000000,1171.000000000000000,自然岩质,滑移式,c3t,砂泥岩,28,杜儿坪正断层上盘,8,"3,0,0,0","0,0,0,0,0,0",1181,27.000000000000000,34.000000000000000,36.000000000000000,1.500000000000000,1500.000000000000000,"4,0,0,0",40.000000000000000,28.000000000000000,"1,0,0,0",5.000000000000000,0.000000000000000, ,2.000000000000000,0.000000000000000, ,"0,0,0,0", ,BT08 (2).jpg,8,49,13,21,55,d7e7cfc361e0401b94819e29b095e6e6,c48798463da54660a5d5d6357554424f,BT08 (2).jpg,BT08,坡面碎石土分布，降雨冲刷坡面沟渠分布，在强降雨下坡积碎石易发生崩塌，危机行人及车辆。,焦煤集团杜儿坪煤矿
17,8554EC72D5024C798794ABB2699CB397,112.819999999999990,37.366667000000000,8554EC72D5024C798794ABB2699CB397,10000458,2018/3/20 0:00:00,5, , , , ,0.000000000000000,"0,0,0","0,0,0",50.000000000000000,8.000000000000000,6.000000000000000,150.000000000000000,45.000000000000000,33.000000000000000,"2,0,0,0","0,0,0","0,0,0", , ,0.000000000000000, ,"4,0,0,0",0.000000000000000, , ,"0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",0,5.000000000000000,"1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","1,0,0,0","1,6,0,0,0,0",BT05,"1,0", , ,2013/8/1 0:00:00,发生,37,112,1143.000000000000000,1125.000000000000000,自然土质,滑移式,Q3,粉土, ,杜儿坪断层上盘,8,"2,0,0,0","0,0,0,0,0,0",1135,18.000000000000000,25.000000000000000,65.000000000000000,1.500000000000000,2000.000000000000000,"4,0,0,0",60.000000000000000,23.000000000000000,"0,0,0,0",0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000,Q3,"3,0,0,0", ,BT05 (2).jpg, ,49,12,22,00,70eae05cafaa4f85bfa5f4ba573c0693,4ee62edf2a27405fb7757e96f0b433c5,BT05 (2).jpg,BT05,与野外调查表一致,焦煤集团杜儿坪煤矿
18,E2C27601A82E48E3AAF076220820CE7B,113.965967000000010,37.369799999999998,E2C27601A82E48E3AAF076220820CE7B,10000581,2018/4/2 0:00:00,32, , , , ,0.000000000000000,"2,0,0","3,0,0",16.000000000000000,65.000000000000000,3.000000000000000,3120.000000000000000,38.000000000000000,155.000000000000000,"3,0,0,0","2,0,0","2,0,0",0, ,0.000000000000000,0,"4,0,0,0",2.000000000000000,0, ,"4,0,0,0","b,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",0,5.000000000000000,"b,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","1,0,0,0","6,0,0,0,0,0",0061-0065,"1,0", , ,2014/3/5 0:00:00,发生,37,113,1277.000000000000000,1271.000000000000000,自然岩质,倾倒式,P2S3,砂石岩互层,131,褶皱翼部,6,"3,0,0,0","4,0,0,0,0,0",1275-1277,2.000000000000000,2.500000000000000,65.000000000000000,2.000000000000000,325.000000000000000,"4,0,0,0",72.000000000000000,155.000000000000000,"1,0,0,0",2.000000000000000,2.000000000000000,1.2*0.8*0.6,2.000000000000000,0.020000000000000, ,"0,0,0,0", ,9126-2.jpg,8,57,57.48,22,11.28,09e094db1d6b498dba2d4f4dbddd091b,d7fcaf17d5384bfa9930df1847c21c2f,9126-1.jpg,B109,1.该点属于斜坡微地貌。2.岩质崩塌，陡坎为灰白色层状砂岩 3.块石堆积于堆积区4.周围植被主要为灌木5.崩落损毁灌木林1200平米,国阳新能一矿
19,FB50DB42F23C454BB3C0F2B229E42E6C,113.972656000000000,37.379375000000003,FB50DB42F23C454BB3C0F2B229E42E6C,10000581,2018/4/2 0:00:00,36, , , , ,0.000000000000000,"3,0,0","3,0,0",16.000000000000000,12.000000000000000,2.000000000000000,384.000000000000000,28.000000000000000,118.000000000000000,"3,0,0,0","3,0,0","3,0,0",0, ,0.000000000000000,0,"4,0,0,0",0.300000000000000,0,灌木林,"4,0,0,0","b,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",0,0.800000000000000,"b,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","1,0,0,0","6,0,0,0,0,0",0086-0089,"1,0", , ,2007/6/13 0:00:00,发生,37,113,1196.000000000000000,1190.000000000000000,自然岩质,倾倒式,P2S3,砂岩,175,褶皱翼部,6,"3,0,0,0","6,0,0,0,0,0",1193-1196,3.000000000000000,3.000000000000000,12.000000000000000,2.000000000000000,76.000000000000000,"4,0,0,0",87.000000000000000,118.000000000000000,"2,0,0,0",2.000000000000000,2.000000000000000,0.7*0.5*0.4,1.000000000000000,0.010000000000000, ,"0,0,0,0", ,9138-2.jpg,11,58,21.56,22,45.75,cb550b5705254839bacd7570b704c65c,6e2b6646853c49acbba12c89bc03a0c7,9138-1.jpg,B113,8.	1.该点属于冲沟地貌。2.岩质崩塌，后缘陡坎砂岩崩落于缓坡3.块石岩性为灰白色层状砂岩 3.块石堆积于堆积区4.周围植被主要为乔木5.威胁土路，崩落损毁灌木林60平米,国阳新能一矿
20,DBCE899A20D84FA59302EA21E1E4A9EA,113.936049999999990,37.512785999999998,DBCE899A20D84FA59302EA21E1E4A9EA,10000581,2018/4/2 0:00:00,37, , , , ,0.000000000000000,"2,0,0","2,0,0",15.000000000000000,15.000000000000000,1.500000000000000,336.000000000000000,60.000000000000000,112.000000000000000,"1,0,0,0","2,0,0","3,0,0",0, ,0.000000000000000,0,"4,0,0,0",0.000000000000000,0, ,"4,0,0,0","3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",0,2.000000000000000,"9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","1,0,0,0","6,0,0,0,0,0","95536，95541,95542","1,0", , ,,隐患,37,113,1105.000000000000000,965.000000000000000,自然岩质,倾倒式,P2S1,泥岩夹砂岩,220,褶皱翼部,6,"2,0,0,0","4,0,0,0,0,0",965-1105,40.000000000000000,70.000000000000000,60.000000000000000,2.000000000000000,8400.000000000000000,"4,0,0,0",70.000000000000000,110.000000000000000,"2,0,0,0",3.000000000000000,2.000000000000000,5*4*3,0.500000000000000,1.000000000000000, ,"0,0,0,0", ,9143-2.jpg,4,56,09.78,30,46.03,e5ec712e5b144c1684c71c877074d539,f74088bc6d3a4ebc89c09b266d02069f,9143-1.jpg,03087,该崩塌属于拉裂岩质崩塌，发育有陡崖地貌，地貌条件有坚硬砂岩组成的高山山崖，形成垂直裂缝，形成崩塌，崩塌高程1000米，坡长70m，坡宽60m，岩石结构呈块状，三体庄块石为5*4*3m，新近变形吉祥为崩塌后缘拉张裂缝，剥落坠落散布于下方斜坡上,国阳新能一矿
21,4B08A87D76594D90B0E595E117FA86CF,113.932069000000000,37.517063999999998,4B08A87D76594D90B0E595E117FA86CF,10000581,2018/4/2 0:00:00,38, , , , ,0.000000000000000,"3,0,0","3,0,0",10.000000000000000,8.000000000000000,2.000000000000000,166.000000000000000,50.000000000000000,110.000000000000000,"1,0,0,0","2,0,0","2,0,0",0, ,0.000000000000000,0,"4,0,0,0",0.000000000000000,0, ,"4,0,0,0","b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",0,2.000000000000000,"c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","1,0,0,0","1,6,0,0,0,0","093845,093849,09386","1,0", , ,2003/4/9 0:00:00,发生,37,113,954.000000000000000,924.000000000000000,自然岩质,倾倒式,P2S1,泥岩夹砂岩,212,褶皱翼部,6,"1,0,0,0","4,0,0,0,0,0",924-954,30.000000000000000,45.000000000000000,30.000000000000000,1.500000000000000,1900.000000000000000,"4,0,0,0",75.000000000000000,108.000000000000000,"2,0,0,0",1.500000000000000,2.000000000000000,6*5*3,1.000000000000000,0.500000000000000, ,"0,0,0,0", ,9145-2.jpg,2,55,55.45,31,01.43,06b4894368174a17b33a029c6dd81ab7,03a5e6d781ac4972bd81c77a5c946621,9145-1.jpg,03085,该点岩性为沙泥岩互层，岩层水平，崩塌长45m，宽30m，坡度70度，高30m，属于边坡失稳，砂岩受重力延垂直节理裂隙破裂形成，危岩体呈块裂状，体积为10*5*3m，现在变形仍在继续，威胁坡脚公路,国阳新能一矿
22,2CAEE4D9D4D04BFAB275E8956C987FBD,113.930955999999990,37.493636000000002,2CAEE4D9D4D04BFAB275E8956C987FBD,10000581,2018/4/2 0:00:00,39, , , , ,0.000000000000000,"3,0,0","2,0,0",5.000000000000000,4.000000000000000,3.000000000000000,60.000000000000000,55.000000000000000,164.000000000000000,"1,0,0,0","2,0,0","3,0,0",0, ,0.000000000000000,0,"4,0,0,0",0.000000000000000,0, ,"4,0,0,0","3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",0,0.000000000000000,"3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","1,0,0,0","1,6,0,0,0,0","112810,112814,112820","1,0", , ,2004/5/12 0:00:00,发生,37,113,1159.000000000000000,1129.000000000000000,自然岩质,倾倒式,P2S3,泥岩夹砂岩,218,褶皱翼部,6,"2,0,0,0","2,0,0,0,0,0",1129-1159,30.000000000000000,50.000000000000000,20.000000000000000,2.000000000000000,2000.000000000000000,"4,0,0,0",70.000000000000000,165.000000000000000,"2,0,0,0",0.500000000000000,3.000000000000000,8*6*3,2.000000000000000,1.500000000000000, ,"0,0,0,0", ,9146-2.jpg,4,55,51.44,29,37.09,cb75e18ee71849e796b38cb82d4dc471,fa6010efb8714806a8673a710f775dea,9146-1.jpg,03079,该处崩塌危岩体长50m，宽30m，破相为190度，斜坡较陡，倾角70度，地层岩性为沙泥岩互层，岩层水平，坡体基岩裸露较多，为顺向坡，崩塌堆积体形态5*3*1.5m，堆积于坡脚,国阳新能一矿
23,D24EE0DAD8694CF69539A6070C5BB864,113.949194000000010,37.426661000000003,D24EE0DAD8694CF69539A6070C5BB864,10000581,2018/4/2 0:00:00,40, , , , ,0.000000000000000,"3,0,0","2,0,0",10.000000000000000,5.000000000000000,1.500000000000000,75.000000000000000,40.000000000000000,178.000000000000000,"1,0,0,0","2,0,0","3,0,0",0, ,0.000000000000000,0,"4,0,0,0",0.000000000000000,0, ,"4,0,0,0","3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",0,0.000000000000000,"3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","1,0,0,0","1,6,0,0,0,0","102539,102544,102550","1,0", , ,2003/3/11 0:00:00,发生,37,113,1082.000000000000000,1071.000000000000000,自然岩质,倾倒式,P2S3,泥岩夹砂岩,210,褶皱翼部,6,"2,0,0,0","4,0,0,0,0,0",1071-1082,15.000000000000000,20.000000000000000,30.000000000000000,1.000000000000000,600.000000000000000,"4,0,0,0",70.000000000000000,165.000000000000000,"2,0,0,0",1.000000000000000,2.000000000000000,4*3*2,0.500000000000000,0.300000000000000, ,"0,0,0,0", ,9148-2.jpg,5,56,57.10,25,35.98,07197db456594d64becf8f8f307fb244,02c70a1b698c47889ea3303c3a6bb543,9148-1.jpg,03076,该处崩塌危岩体长20m，宽30m，高17m，斜坡较陡，倾角70度，地层岩性为5m后砂岩下面为10米后泥岩，岩层水平，坡向柚崩塌堆积物，崩塌堆积体形态长10m，宽5米，厚1.5m，堆积于坡脚,国阳新能一矿
24,732D4D2067A04DD7BC8FB6B52A70F53F,111.908610999999990,36.781666999999999,732D4D2067A04DD7BC8FB6B52A70F53F,10000661,2018/6/5 0:00:00,15, , , , ,0.000000000000000,"2,0,0","3,0,0",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,"0,0,0,0","0,0,0","0,0,0", , ,0.000000000000000, ,"4,0,0,0",0.000000000000000, , ,"4,0,0,0","i,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",3,0.500000000000000,"i,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","1,0,0,0","1,6,0,0,0,0",LD028BT（1-5）,"1,0", , ,,隐患,36,111,945.000000000000000,924.000000000000000,自然土质,滑移式,Q3,粉土, , ,8,"1,0,0,0","2,0,0,0,0,0",924-945,21.000000000000000,22.000000000000000,80.000000000000000,0.500000000000000,700.000000000000000,"4,0,0,0",87.000000000000000,100.000000000000000,"0,0,0,0",0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000,粉土,"2,0,0,0", ,两渡矿区-LD028BT-2017.3.22   (2)_看图王.jpg, ,54,31,46,54,0184ade2cc3e4b2f8d42eb60ae51ecf8,fd8ec5f112384759b773b5319bf53695,两渡矿区-LD020BT-2017.3.21   (2)_看图王.jpg,LD028BT,位于河溪沟村西南上山道路西侧，土质陡崖，受自身黄土裂隙发育，土质结构松散，雨季时常有掉块现象，坡脚为土路,汾西矿业两渡煤矿
25,A7EE9F952BDD49639808217AD5C76A5E,113.938722000000000,37.383082999999999,A7EE9F952BDD49639808217AD5C76A5E,10000581,2018/4/2 0:00:00,8, , , , ,0.000000000000000,"2,0,0","2,0,0",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,"0,0,0,0","0,0,0","0,0,0",0,0,0.000000000000000,0,"4,0,0,0",0.000000000000000,0, ,"4,0,0,0","c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",0,0.000000000000000,"c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","1,0,0,0","6,0,0,0,0,0",9966-9971,"1,0", , ,,隐患,37,113,1175.000000000000000,1171.000000000000000,自然岩质,倾倒式,砂泥岩互层,P2S3, ,褶皱翼部,6,"1,0,0,0","4,0,0,0,0,0",1171-1175,4.000000000000000,1.000000000000000,15.000000000000000,4.000000000000000,60.000000000000000,"4,0,0,0",85.000000000000000,267.000000000000000,"1,0,0,0",4.000000000000000,2.000000000000000,8*6*4,3.500000000000000,3.500000000000000, ,"0,0,0,0", ,8944-2.jpg, ,56,19.4,22,59.1,edf719b16a0e4e5f8063780d1cb49d97,28645bc881674de2badabfceb9ce1eee,8944-1.jpg,B209,1.该点位于中山中上部陡坡。2.基岩为灰白色中层砂岩夹紫红色薄层泥岩3.植被以灌木为主，覆盖率20%。4.岩至潜在崩塌，宽15m，高4m，坡面凹型，坡度85度，局部薄雪落，堆积于坡脚,国阳新能一矿
26,C907420294394F83A9E1477C594DE87A,113.895436000000000,37.508443999999997,C907420294394F83A9E1477C594DE87A,10000581,2018/4/2 0:00:00,10, , , , ,0.000000000000000,"2,0,0","2,0,0",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,"0,0,0,0","0,0,0","0,0,0",0,0,0.000000000000000,0,"4,0,0,0",0.000000000000000,0, ,"4,0,0,0","i,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",10,20.000000000000000,"6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","1,0,0,0","4,6,0,0,0,0","0285-0288,0297-0300","1,0", , ,,隐患,37,113,914.000000000000000,909.000000000000000,自然岩质,倾倒式,砂泥岩互层,P2S3, ,褶皱翼部,6,"1,0,0,0","4,0,0,0,0,0",909-914,5.000000000000000,80.000000000000000,80.000000000000000,1.500000000000000,800.000000000000000,"4,0,0,0",86.000000000000000,128.000000000000000,"2,0,0,0",3.000000000000000,2.000000000000000,3*2*1.5,2.000000000000000,2.000000000000000, ,"0,0,0,0", ,8973-2.jpg, ,53,43.57,30,30.4,38aef727e1144bdeb0c9b011055132f9,b831e0f81aad4a998a41e52506ecd9e5,8973-1.jpg,B215,1.该点位于中低山中下部人工切坡陡崖处。2.基岩为灰白色中层砂岩夹薄层泥岩3.植被以杂草灌木为主覆盖率40%。4工业厂区削坡诱发的岩质潜在崩塌，宽8m，高5m，坡面凹型，坡度86度，威胁下发工业厂区,国阳新能一矿
